id,buildingName,furigana,adress,access,access_2,access_3,access_4,access_5,installationTime,detailInfo,station,facility,googleMap,imgSlider,imgSlider_2,imgSlider_3,imgDetail,workingDay,workingDay_2,workingDay_3,workingDay_4,lateNightService,lateNightService_2,campaign,keyword,lat,lng,floorMapId,link,imgSlider_4,access_6,access_7,access_8,access_9,access_10,detailInfo_2,imgSlider_5,imgSlider_6,imgSlider_7,prefectures,city,area
4540,【特殊価格形態】国際ビル（2人用）グループ用,コクサイビル（フタリヨウ）グループヨウ,千代田区丸の内3-1-1国際ビル,ＪＲ「有楽町駅」より徒歩２分,東京メトロ有楽町線「有楽町駅」直結,都営地下鉄三田線「日比谷駅」直結,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,"平日土 9:00-21:00
日祝 11:00-21:00",2人用：1台,有楽町駅・日比谷駅,"・24時間連続換気ファン<br />
・WiFi<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。<br />
<br />
【特殊価格形態】<br />
・予約単位：30分<br />
・利用料：1,080円(税込)/30分<br />
・利用定員：2名","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3241.011664377786!2d139.7590260152587!3d35.67671478019536!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188bf05c6cee0f%3A0xac9551f8658dbc06!2z44CSMTAwLTAwMDUg5p2x5Lqs6YO95Y2D5Luj55Sw5Yy65Li444Gu5YaF77yT5LiB55uu77yR4oiS77yRIOWbvemam-ODk-ODqw!5e0!3m2!1sja!2sjp!4v1643848667354!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",https://telecube.jp/wp/wp-content/uploads/2022/02/image_67142145.jpg,https://telecube.jp/wp/wp-content/uploads/2022/02/image_67148801_2.jpg,https://telecube.jp/wp/wp-content/uploads/2022/02/image_67164673.jpg,https://telecube.jp/wp/wp-content/uploads/2022/02/kokusaiibuilding_for2_floormap.png,平日,土曜日,日曜日,祝日,夜21時まで,,,"国際ビル（2人用）グループ用,コクサイビル（フタリヨウ）グループヨウ,126-01,有楽町駅,日比谷駅,JR東日本,京浜東北線,山手線,東京メトロ,千代田線,都営地下鉄,東京,千代田区,電源(コンセント / USB),WiFi（ブース内 or 施設内）",35.6769235107652,139.761063202446,131,https://telecube.jp/location/kokusaibuilding_for2/,,,,,,,,,,,,,
4514,ニッセイアロマスクエア,ニッセイアロマスクエア,東京都大田区蒲田5丁目37-1,JR・東急電鉄「蒲田駅」徒歩5分,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,,,平日土日 8:00-20:00,１人用：２台,蒲田駅,"・24時間連続換気ファン<br />
・WiFi<br />
・スマホスタンド<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3245.712497593392!2d139.7162301505147!3d35.560802044078144!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018605963f12d7f%3A0x281f5da9e34da99c!2z44CSMTQ0LTAwNTIg5p2x5Lqs6YO95aSn55Sw5Yy66JKy55Sw77yV5LiB55uu77yT77yX4oiS77yRIOODi-ODg-OCu-OCpOOCouODreODnuOCueOCr-OCqOOCog!5e0!3m2!1sja!2sjp!4v1643166612626!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",https://telecube.jp/wp/wp-content/uploads/2022/01/NissayAroma_5.jpg,https://telecube.jp/wp/wp-content/uploads/2022/01/NissayAroma_7.jpg,https://telecube.jp/wp/wp-content/uploads/2022/01/NissayAroma.jpg,https://telecube.jp/wp/wp-content/uploads/2022/01/NissayAroma_floormap.png,平日,土曜日,日曜日,,,,週末価格,"ニッセイアロマスクエア,ニッセイアロマスクエア,59-01,59-02,蒲田駅,JR東日本,京浜東北線,東急電鉄,池上線,東急多摩川線,東京,大田区,電源(コンセント / USB),WiFi（ブース内 or 施設内）,スマホスタンド,GBP",35.5609825590954,139.718318850926,132,https://telecube.jp/location/nissayaroma/,,,,,,,,,,,,,
4507,三田Avanti,ミタアバンテ,東京都港区三田3-11-28,都営浅草線・京浜急行「泉岳寺駅」A4出口徒歩1分,JR山手線・京浜東北線「高輪ゲートウェイ駅」徒歩8分,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,,平日 8:00-19:00,１人用：１台,泉岳寺駅・高輪ゲートウェイ駅,"・24時間連続換気ファン<br />
・WiFi<br />
・スマホスタンド<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3242.462971533901!2d139.73946421525773!3d35.64096348020371!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188bad658eb2eb%3A0x2f43b8a470fdb2fd!2z44CSMTA4LTAwNzMg5p2x5Lqs6YO95riv5Yy65LiJ55Sw77yT5LiB55uu77yR77yR4oiS77yS77yYIOS4ieeUsO-8oe-9lu-9ge-9ju-9lO-9iQ!5e0!3m2!1sja!2sjp!4v1643165716514!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",https://telecube.jp/wp/wp-content/uploads/2022/01/Mita_Avanti_5.jpg,https://telecube.jp/wp/wp-content/uploads/2022/01/Mita_Avanti_4.jpg,https://telecube.jp/wp/wp-content/uploads/2022/01/Mita_Avanti_1.jpg,https://telecube.jp/wp/wp-content/uploads/2022/01/Mita_Avanti_floormap.png,平日,,,,,,週末価格,"三田Avanti,ミタアバンテ,125-01,泉岳寺駅,高輪ゲートウェイ駅,JR東日本,山手線,京浜東北線,都営地下鉄,京浜急行電鉄,京急電鉄,本線,東京,港区,電源(コンセント / USB),WiFi（ブース内 or 施設内）,スマホスタンド,GBP",35.6409273595807,139.741443638623,134,https://telecube.jp/location/mitaavanti/,,,,,,,,,,,,,
4317,アプローズタワー,アプローズタワー,大阪府大阪市北区茶屋町19-19,大阪メトロ御堂筋線　中津駅　4号出口から徒歩5分,阪急大阪梅田駅　茶屋町口から徒歩5分,JR大阪駅　御堂筋南口から徒歩10分,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,平日土日祝 7:00-21:00,１人用：２台,中津駅・大阪梅田駅・大阪駅,"・24時間連続換気ファン<br />
・WiFi<br />
・スマホスタンド<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3279.8678487062016!2d135.49635261523247!3d34.708512980432495!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6000e69042a52b61%3A0x25dc80e9a0765711!2z44Ki44OX44Ot44O844K644K_44Ov44O8!5e0!3m2!1sja!2sjp!4v1640227401166!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",https://telecube.jp/wp/wp-content/uploads/2021/12/applausetower_1.jpg,https://telecube.jp/wp/wp-content/uploads/2021/12/applausetower_3.jpg,https://telecube.jp/wp/wp-content/uploads/2021/12/applausetower_2.jpg,https://telecube.jp/wp/wp-content/uploads/2021/12/applausetower_floormap.png,平日,土曜日,日曜日,祝日,朝7時から,夜21時まで,週末価格,"アプローズタワー,アプローズタワー,124-01,124-02,大阪駅,大阪梅田駅,中津駅,JR西日本,大阪環状線,宝塚線,東海道本線,福知山線,大阪メトロ,御堂筋線,阪急電鉄,阪急電車,阪神電気鉄道,阪神電鉄,阪神電車,大阪府,大阪市,電源(コンセント / USB),WiFi（ブース内 or 施設内）,スマホスタンド,GBP",34.7085348554493,135.498784427647,130,https://telecube.jp/location/applausetower/,https://telecube.jp/wp/wp-content/uploads/2021/12/applausetower_4.jpg,,,,,,,https://telecube.jp/wp/wp-content/uploads/2021/12/applausetower.jpg,,,,,
4303,梅田センタービル,ウメダセンタービル,大阪府大阪市北区中崎西2-4-12,阪急電車：大阪梅田駅	徒歩約5分,地下鉄：梅田駅・東梅田駅	徒歩約7分,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,,平日土日祝 8:00-21:00,１人用：１台,大阪梅田駅・梅田駅・東梅田駅,"・24時間連続換気ファン<br />
・WiFi<br />
・スマホスタンド<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3279.96644464184!2d135.4997680152325!3d34.70602628043312!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6000e693f5dfebff%3A0xeb06bc15062e3f2e!2z5qKF55Sw44K744Oz44K_44O844OT44Or!5e0!3m2!1sja!2sjp!4v1639708121756!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",https://telecube.jp/wp/wp-content/uploads/2021/12/umedacenterbuilding.jpg,https://telecube.jp/wp/wp-content/uploads/2021/12/umedacenterbuilding_1.jpg,https://telecube.jp/wp/wp-content/uploads/2021/12/iOS-の画像-2.jpg,https://telecube.jp/wp/wp-content/uploads/2021/12/umedacenterbuilding_floormap.png,平日,土曜日,日曜日,祝日,夜21時まで,,週末価格,"梅田センタービル,ウメダセンタービル,50-01,大阪梅田駅,梅田駅,東梅田駅,阪急電鉄,阪急電車,宝塚本線,大阪メトロ,御堂筋線,谷町線,大阪府,大阪市,電源(コンセント / USB),WiFi（ブース内 or 施設内）,スマホスタンド,GBP",34.7059521199112,135.501812716532,129,https://telecube.jp/location/umedacenterbuilding/,,,,,,,,,,,,,
3833,コンワビル,コンワビル,東京都中央区築地１丁目１２−２２ コンワビルB1F,東京メトロ日比谷線「東銀座駅」５出口より徒歩２分 ,都営地下鉄浅草線「東銀座駅」A７、A8出口より徒歩3分,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,,平日土 8:00-21:00,１人用：１台,東銀座駅,"・24時間連続換気ファン<br />
・WiFi (現在利用出来ませんのでご注意ください)<br />
・スマホスタンド<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3241.33190944188!2d139.76772576525843!3d35.668828580197136!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188bde2e5e63b3%3A0x1a1e3c0d73cc5026!2z44Kz44Oz44Ov44OT44Or!5e0!3m2!1sja!2sjp!4v1636428451097!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",https://telecube.jp/wp/wp-content/uploads/2021/11/konwabuilding_1.jpg,https://telecube.jp/wp/wp-content/uploads/2021/11/konwabuilding.jpg,https://telecube.jp/wp/wp-content/uploads/2021/11/konwabuilding_2.jpg,https://telecube.jp/wp/wp-content/uploads/2021/11/konwabuilding_floormap.png,平日,土曜日,,,夜21時まで,,週末価格,"コンワビル,コンワビル,123-01,東銀座駅,東京メトロ,都営地下鉄,東京,中央区,電源(コンセント / USB),WiFi（ブース内 or 施設内）,スマホスタンド,GBP",35.6687902,139.769909,128,https://telecube.jp/location/konwabuilding/,,,,,,,,,,,,,
3657,セブン‐イレブン 台東駒形１丁目店,セブンイレブン タイトウコマガタイッチョウメテン,東京都台東区駒形1丁目3-16駒形プラザビル1F,大江戸線「蔵前駅」徒歩１分,浅草線「蔵前駅」徒歩3分,浅草線「浅草駅」徒歩6分,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,平日土日祝 7:00-21:00,１人用：１台,蔵前駅・浅草駅,"・24時間連続換気ファン<br />
・WiFi<br />
・スマホスタンド<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3239.8288427147963!2d139.79155241525942!3d35.7058292801886!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188ec8040e3389%3A0xefdd1134e056cd8!2z44K744OW44Oz44Kk44Os44OW44OzIOWPsOadsemnkuW9ou-8keS4geebruW6lw!5e0!3m2!1sja!2sjp!4v1635476976304!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",https://telecube.jp/wp/wp-content/uploads/2021/10/711_taitoukomagataichichometen_1.jpg,https://telecube.jp/wp/wp-content/uploads/2021/10/711_taitoukomagataichichometen_4.jpg,https://telecube.jp/wp/wp-content/uploads/2021/10/711_taitoukomagataichichometen_5.jpg,https://telecube.jp/wp/wp-content/uploads/2021/10/711_taitoukomagataichichometen_floormap.png,平日,土曜日,日曜日,祝日,朝7時から,夜21時まで,週末価格,"セブン‐イレブン 台東駒形１丁目店,セブンイレブン タイトウコマガタイッチョウメテン,122-01,蔵前駅,浅草駅,都営地下鉄,大江戸線,東京,台東区,電源(コンセント / USB),WiFi（ブース内 or 施設内）,スマホスタンド,広告掲載,GBP",35.7059053,139.793688,127,https://telecube.jp/location/seven-eleven-taitoukomagataichichometen/,,,,,,,,,,,,,
3408,京阪電鉄　京橋駅,ケイハンデンテツ キョウバシエキ,大阪府大阪市都島区東野田町2-1-38,京阪電鉄　京橋駅中央改札口,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,,,平日土日祝 7:00-21:00,１人用：１台,京橋駅,"・24時間連続稼働換気ファン<br />
・エアコン<br />
・WiFi<br />
・スマホスタンド<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3280.336579227814!2d135.53172341523216!3d34.69668968043551!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6000e0d7677aa7d9%3A0x9352a9b582580554!2z5Lqs5qmL6aeF!5e0!3m2!1sja!2sjp!4v1633654395598!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",https://telecube.jp/wp/wp-content/uploads/2021/10/keihan_kyobashi_3.jpg,https://telecube.jp/wp/wp-content/uploads/2021/10/keihan_kyobashi.jpg,https://telecube.jp/wp/wp-content/uploads/2021/10/keihan_kyobashi_4.jpg,https://telecube.jp/wp/wp-content/uploads/2021/10/keihan_kyobashi_floormap.png,平日,土曜日,日曜日,祝日,朝7時から,夜21時まで,週末価格,"京阪電鉄　京橋駅,ケイハンデンテツ キョウバシエキ,115-01,京橋駅,京阪電鉄,大阪府,大阪市,電源(コンセント / USB),WiFi（ブース内 or 施設内）,スマホスタンド,エアコン（ブース内 or 施設内）,GBP",34.69737777,135.5327251,121,https://telecube.jp/location/keihandentetsu-kyobashi/,,,,,,,,,,,,,
3394,田端ASUKAタワー,タバタアスカタワー,東京都北区田端六丁目1-1田端ASUKAタワー1F,JR田端駅北口から徒歩2分,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,,,平日土日祝 7:00-21:00,１人用：１台,田端駅,"・24時間連続換気ファン<br />
・WiFi<br />
・スマホスタンド<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3238.511359752637!2d139.7570295152603!3d35.738234180181124!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188de9d8bec247%3A0x8a1929306ba5b176!2z44CSMTE0LTAwMTQg5p2x5Lqs6YO95YyX5Yy655Sw56uv77yW5LiB55uu77yR4oiS77yRIOeUsOerr--8oe-8s--8te-8q--8oeOCv-ODr-ODvA!5e0!3m2!1sja!2sjp!4v1633487441729!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",https://telecube.jp/wp/wp-content/uploads/2021/10/tabata_asuka_tower_2.jpg,https://telecube.jp/wp/wp-content/uploads/2021/10/tabata_asuka_tower_7.jpg,https://telecube.jp/wp/wp-content/uploads/2021/10/tabata_asuka_tower_8.jpg,https://telecube.jp/wp/wp-content/uploads/2021/10/tabata_asuka_tower_floormap.png,平日,土曜日,日曜日,祝日,朝7時から,夜21時まで,週末価格,"田端ASUKAタワー,タバタアスカタワー,120-01,田端駅,JR東日本,山手線,京浜東北線,東京,北区,電源(コンセント / USB),WiFi（ブース内 or 施設内）,スマホスタンド,GBP",35.73802519,139.7596152,126,https://telecube.jp/location/tabata_asuka_tower/,,,,,,,,,,,,,
3385,五反田第一生命ビルディング,ゴタンダダイイチセイメイビルディング,東京都品川区西五反田二丁目19-3五反田第一生命ビルディング1F,JR五反田駅西口から徒歩3分,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,,,平日土 8:00-19:00 / 日祝 9:00-19:00,１人用：１台,五反田駅,"・24時間連続換気ファン<br />
・WiFi<br />
・スマホスタンド<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3243.0645206190197!2d139.71994651525722!3d35.626135880207215!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188afb4bff5477%3A0xfacdbac858a9893f!2z44CSMTQxLTAwMzEg5p2x5Lqs6YO95ZOB5bed5Yy66KW_5LqU5Y-N55Sw77yS5LiB55uu77yR77yZ4oiS77yTIOS6lOWPjeeUsOesrOS4gOeUn-WRveODk-ODq-ODh-OCo-ODs-OCsA!5e0!3m2!1sja!2sjp!4v1633486008688!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",https://telecube.jp/wp/wp-content/uploads/2021/10/gotanda_daiichiseimei_building_5.jpg,https://telecube.jp/wp/wp-content/uploads/2021/10/gotanda_daiichiseimei_building_1.jpg,https://telecube.jp/wp/wp-content/uploads/2021/10/gotanda_daiichiseimei_building.jpg,https://telecube.jp/wp/wp-content/uploads/2021/10/gotanda_daiichiseimei_building_floormap.png,平日,土曜日,日曜日,祝日,,,週末価格,"五反田第一生命ビルディング,ゴタンダダイイチセイメイビルディング,119-01,五反田駅,JR東日本,山手線,東急電鉄,池上線,都営地下鉄,東京,品川区,電源(コンセント / USB),WiFi（ブース内 or 施設内）,スマホスタンド,ソニー生命,GBP",35.62622311,139.7222318,125,https://telecube.jp/location/gotanda_daiichiseimei_building/,,,,,,,,,,,,,
3364,【特殊価格形態】新丸の内ビル（2人用）グループ用,シンマルノウチビルディング（フタリヨウ）グループヨウ,東京都千代田区丸の内１－５－１新丸ビルB1,JR「東京駅」 丸の内地下北口より直結,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,,,平日土日祝 7:00-21:00,2人用：1台,東京駅,"・24時間連続換気ファン<br />
・WiFi<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。<br />
<br />
【特殊価格形態】<br />
・予約単位：30分<br />
・利用料：1,188円(税込)/30分<br />
・利用定員：2名","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3240.772451376797!2d139.76214691492518!3d35.682604537504695!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x60188bf9b11e03ab%3A0x94bd79343edb8416!2z5paw5Li444Gu5YaF44OT44Or44OH44Kj44Oz44Kw77yI5paw5Li444OT44Or77yJ!5e0!3m2!1sja!2sjp!4v1561544377636!5m2!1sja!2sjp"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>",https://telecube.jp/wp/wp-content/uploads/2021/09/shinmarunouchibuilding_for2.jpg,https://telecube.jp/wp/wp-content/uploads/2021/09/shinmarunouchibuilding_for2_2.jpg,https://telecube.jp/wp/wp-content/uploads/2021/09/shinmarunouchibuilding_for2_3.jpg,https://telecube.jp/wp/wp-content/uploads/2021/09/shinmarunouchibuilding_for2_floormap.png,平日,土曜日,日曜日,祝日,朝7時から,夜21時まで,,"新丸の内ビルディング（2人用）グループ用,シンマルノウチビルディング（フタリヨウ）グループヨウ,121-01,新丸ビル,シンマルビル,東京駅,JR東日本,山手線,京浜東北線,中央線,東海道線,横須賀線,総武線,京葉線,東京メトロ,東京,千代田区,電源(コンセント / USB),WiFi（ブース内 or 施設内）,ミロ",35.6826212,139.7642435,123,https://telecube.jp/location/shinmarunouchibuilding_for2/,https://telecube.jp/wp/wp-content/uploads/2021/09/shinmarunouchibuilding_for2_1.jpg,,,,,,,,,,,,
3357,セブン‐イレブン 立川南駅前店,セブンイレブン タチカワミナミエキマエテン,東京都立川市柴崎町3丁目6-23LXビル1F,JR立川駅南口から徒歩3分,多摩モノレール立川南駅から徒歩1分,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,,平日土日祝 7:00-21:00,１人用：１台,立川駅・立川南駅,"・24時間連続換気ファン<br />
・WiFi<br />
・スマホスタンド<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3240.238566793569!2d139.41045855064874!3d35.6957464800937!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018e1387355859b%3A0x7251b5133d2b4eac!2z44K744OW44Oz44Kk44Os44OW44OzIOeri-W3neWNl-mnheWJjeW6lw!5e0!3m2!1sja!2sjp!4v1632891107960!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",https://telecube.jp/wp/wp-content/uploads/2021/09/711_tachikawaminamiekimaeten_12.jpg,https://telecube.jp/wp/wp-content/uploads/2021/09/711_tachikawaminamiekimaeten_4.jpg,https://telecube.jp/wp/wp-content/uploads/2021/09/711_tachikawaminamiekimaeten_7.jpg,https://telecube.jp/wp/wp-content/uploads/2021/09/711_tachikawaminamiekimaeten_floormap.png,平日,土曜日,日曜日,祝日,朝7時から,夜21時まで,週末価格,"セブン‐イレブン 立川南駅前店,セブンイレブン タチカワミナミエキマエテン,118-01,立川駅,立川南駅,JR東日本,中央線,青梅線,南武線,多摩都市モノレール,東京,立川市,電源(コンセント / USB),WiFi（ブース内 or 施設内）,スマホスタンド,広告掲載,GBP",35.69572343,139.4127119,124,https://telecube.jp/location/seven-eleven-tachikawaminamiekimaeten/,https://telecube.jp/wp/wp-content/uploads/2021/09/711_tachikawaminamiekimaeten_8.jpg,,,,,,,,,,,,
3307,中野セントラルパークイースト,ナカノセントラルパークイースト,東京都中野区中野４丁目１０番１号中野セントラルパークイースト1F,JR中央線・東京メトロ東西線「中野駅」から徒歩5分,※徒歩時間は施設までの時間であり、テレキューブまでの時間ではありませんのでご注意ください,,,,平日土日祝 8:00-20:00,１人用：１台,中野駅,"・24時間連続換気ファン<br />
・WiFi<br />
・スマホスタンド<br />
※このブースは、ビルにて空調管理がされているため、エアコンを設置しておりません。<br />
<br />
※WiFiについて<br />
LTE回線を利用したベストエフォートでの提供となり、時間帯によっては十分な速度が出ない可能性がございます。大事な会議や面接でご利用の際には、代替通信手段のご用意をお願いいたします。","<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3239.7497739421256!2d139.66071781525966!3d35.70777478018802!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x6018f2906052b507%3A0x98fa25d263fe803a!2z44CSMTY0LTAwMDEg5p2x5Lqs6YO95Lit6YeO5Yy65Lit6YeO77yU5LiB55uu77yR77yQ4oiS77yRIOS4remHjuOCu-ODs-ODiOODqeODq-ODkeODvOOCr-OCpOODvOOCueODiA!5e0!3m2!1sja!2sjp!4v1630898377454!5m2!1sja!2sjp"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>",https://telecube.jp/wp/wp-content/uploads/2021/09/nakanocentralpark-eats_9.jpg,https://telecube.jp/wp/wp-content/uploads/2021/09/nakanocentralpark-east_1.jpg,https://telecube.jp/wp/wp-content/uploads/2021/09/nakanocentralpark-eats_12.jpg,https://telecube.jp/wp/wp-content/uploads/2021/09/nakanocentralpark-east_floormap.png,平日,土曜日,日曜日,祝日,,,週末価格,"中野セントラルパークイースト,ナカノセントラルパークイースト,117-01,NAKANO CENTRAL PARK EAST,中野駅,JR東日本,中央線,総武線,東京メトロ,東西線,東京,中野区,電源(コンセント / USB),WiFi（ブース内 or 施設内）,スマホスタンド,GBP",35.7074786,139.6630621,122,https://telecube.jp/location/nakanocentralpark-east/,,,,,,,,,,,,,
